,step,simulation_minute,robot_km,bike_km,total_km,delivered_parcels,robot_energy_kwh,bike_energy_kwh,total_energy_kwh,robot_co2_kg,bike_co2_kg,total_co2_kg,traditional_co2_kg,co2_savings_kg,co2_reduction_pct,energy_per_parcel_kwh,co2_per_parcel_kg
176,176,176,80.88176996654421,46.00496188621428,126.88673185275849,88.0,12.132265494981631,1.150124047155357,13.282389542136988,2.82681786033072,0.26797890298719823,3.0947967633179183,10.062506666666668,6.96770990334875,69.24427614473215,0.15093624479701123,0.035168145037703616
177,177,177,81.58454204425827,46.651189182682685,128.23573122694097,89.0,12.23768130663874,1.1662797295670673,13.403961036205807,2.8513797444468265,0.2717431769891267,3.1231229214359533,10.176853333333334,7.05373041189738,69.31150701360257,0.15060630377759335,0.03509126878017925
178,178,178,82.23213386542625,47.00254753560936,129.2346814010356,89.0,12.334820079813937,1.1750636883902341,13.50988376820417,2.8740130785966476,0.2737898393949246,3.147802917991572,10.176853333333334,7.029050415341762,69.06899593726837,0.15179644683375473,0.03536857211226486
179,179,179,83.05072855153274,47.72362417470013,130.77435272623288,92.0,12.45760928272991,1.1930906043675031,13.650699887097414,2.902622962876069,0.27799011081762826,3.1806130736936975,10.519893333333334,7.3392802596396365,69.76572886328033,0.14837717268584144,0.03457188123580106
180,180,180,83.56735540853754,48.32838045686814,131.89573586540567,92.0,12.535103311280631,1.2082095114217035,13.743312822702334,2.920679071528387,0.28151281616125695,3.202191887689644,10.519893333333334,7.31770144564369,69.5606049773986,0.1493838350293732,0.03480643356184396
181,181,181,84.10701819008997,48.90264216994799,133.00966036003797,92.0,12.616052728513496,1.2225660542486998,13.838618782762197,2.939540285743645,0.28485789063994704,3.224398176383592,10.519893333333334,7.295495156949742,69.34951644265476,0.15041976937784995,0.03504780626503905
182,182,182,84.81438334171139,49.8560988380672,134.6704821797786,93.0,12.722157501256708,1.24640247095168,13.96855997220839,2.964262697792813,0.2904117757317415,3.2546744735245543,10.634240000000002,7.379565526475448,69.39438574336715,0.1501995695936386,0.03499649971531779
183,183,183,85.63140971928082,50.591015627465545,136.22242534674638,94.0,12.844711457892123,1.2647753906866388,14.109486848578761,2.9928177696888647,0.29469266602998684,3.2875104357188514,10.748586666666666,7.461076230947815,69.41448640951073,0.15010092392105065,0.0349735152736048
184,184,184,86.15178846323317,51.49117445012635,137.64296291335953,94.0,12.922768269484976,1.2872793612531588,14.210047630738135,3.0110050067899996,0.299936091171986,3.3109410979619858,10.748586666666666,7.4376455687046805,69.19649810118925,0.1511707194759376,0.035222777637893464
185,185,185,87.06947312394654,52.36975627625957,139.4392294002061,94.0,13.06042096859198,1.3092439069064894,14.36966487549847,3.0430780856819317,0.30505383030921207,3.348131915991144,10.748586666666666,7.4004547506755225,68.85049151276499,0.15286877527126033,0.03561842463820366
186,186,186,87.76281523897362,53.18668175551636,140.94949699448998,94.0,13.164422285846042,1.329667043887909,14.494089329733951,3.067310392602128,0.3098124212258828,3.377122813828011,10.748586666666666,7.371463852838655,68.58077328156001,0.15419243967802077,0.03592683844497884
187,187,187,88.29431420567367,53.80930025639375,142.1036144620674,95.0,13.24414713085105,1.3452325064098438,14.589379637260894,3.085886281488295,0.31343917399349364,3.3993254554817884,10.862933333333332,7.463607877851544,68.70711297609803,0.1535724172343252,0.035782373215597775
188,188,188,89.00308839309301,54.52102015724278,143.5241085503358,97.0,13.35046325896395,1.3630255039310697,14.71348876289502,3.1106579393386005,0.31758494241593926,3.4282428817545396,11.091626666666667,7.663383784912127,69.09161311697106,0.1516854511638662,0.03534271012118082
189,189,189,89.45322634712655,55.0842660542852,144.53749240141175,99.0,13.417983952068981,1.3771066513571302,14.795090603426111,3.126390260832073,0.32086584976621135,3.4472561105982846,11.32032,7.873063889401716,69.54806833553924,0.14944535963056677,0.03482076879392207
190,190,190,90.0829777579006,55.86241373788124,145.94539149578185,99.0,13.512446663685088,1.396560343447031,14.90900700713212,3.148400072638626,0.32539856002315826,3.4737986326617842,11.32032,7.846521367338216,69.31360038707577,0.1505960303750719,0.03508887507739176
191,191,191,90.67868531621647,56.324657009488654,147.00334232570512,101.0,13.601802797432471,1.4081164252372165,15.009919222669687,3.169220051801766,0.32809112708027144,3.4973111788820375,11.549013333333335,8.051702154451297,69.71766264406392,0.14861306161059096,0.034626843355267695
192,192,192,91.19417275358668,57.09328117793888,148.28745393152556,101.0,13.679125913038002,1.427332029448472,15.106457942486474,3.1872363377378545,0.332568362861494,3.5198047005993485,11.549013333333335,8.029208632733987,69.5228969002892,0.14956889051966807,0.03484955149108266
193,193,193,91.83514179730334,57.38323433142193,149.21837612872525,101.0,13.7752712695955,1.4345808582855484,15.209852127881048,3.2096382058157515,0.3342573399805328,3.543895545796284,11.549013333333335,8.005117787537051,69.31430033449077,0.15059259532555494,0.035088074710854296
194,194,194,92.46376237977312,57.53124560527511,149.99500798504823,101.0,13.869564356965967,1.4382811401318778,15.307845497097844,3.2316084951730706,0.33511950565072757,3.5667280008237983,11.549013333333335,7.982285332509536,69.11659985247977,0.15156282670393906,0.03531413862201781
195,195,195,92.96937803340845,57.97102329094762,150.94040132435606,101.0,13.945406705011267,1.4492755822736907,15.394682287284958,3.2492797622676255,0.33768121066976997,3.5869609729373955,11.549013333333335,7.962052360395939,68.94140763882805,0.15242259690381146,0.035514465078588076
196,196,196,93.40144491064954,58.48508614793542,151.88653105858498,105.0,14.010216736597432,1.4621271536983855,15.472343890295818,3.264380499627202,0.34067562681172386,3.605056126438926,12.006400000000001,8.401343873561075,69.97387954391886,0.1473556560980554,0.03433386787084691
197,197,197,93.9365862675464,59.2654974797189,153.2020837472653,105.0,14.09048794013196,1.4816374369929726,15.572125377124932,3.2830836900507467,0.34522152281936264,3.628305212870109,12.006400000000001,8.378094787129893,69.7802404311858,0.1483059559726184,0.03455528774162009
198,198,198,94.4645953827768,59.91276087739371,154.37735626017053,105.0,14.16968930741652,1.4978190219348428,15.667508329351364,3.3015376086280495,0.3489918321108184,3.6505294407388678,12.006400000000001,8.355870559261133,69.59513725397399,0.14921436504144156,0.03476694705465588
199,199,199,94.8925135708602,60.6717227743721,155.5642363452323,107.0,14.23387703562903,1.5167930693593026,15.750670104988332,3.316493349301564,0.3534127851607175,3.6699061344622814,12.235093333333337,8.565187198871055,70.00508263828297,0.14720252434568534,0.03429818817254469
200,200,200,95.41913041596304,61.01765044969528,156.4367808656583,107.0,14.312869562394456,1.5254412612423822,15.838310823636839,3.3348986080379084,0.3554278138694751,3.6903264219073835,12.235093333333337,8.544766911425953,69.8381833193422,0.14802159648258728,0.034489031980442834
201,201,201,95.83710324770948,61.79260115874769,157.62970440645717,107.0,14.375565487156422,1.5448150289686924,15.920380516125114,3.3495067585074465,0.35994190174970536,3.7094486602571517,12.235093333333337,8.525644673076185,69.6818932296077,0.14878860295444032,0.0346677444883846
202,202,202,96.16241474353656,62.27385364388451,158.43626838742108,107.0,14.424362211530482,1.5568463410971127,15.981208552627596,3.3608763952866028,0.3627451974756273,3.72362159276223,12.235093333333337,8.511471740571107,69.56605486108079,0.14935708927689342,0.03480020180151617
203,203,203,96.54584831847323,62.74379488391157,159.2896432023848,107.0,14.481877247770985,1.5685948720977894,16.050472119868775,3.37427739873064,0.36548260519878495,3.7397600039294248,12.235093333333337,8.495333329403913,69.43415222063891,0.1500044123352222,0.03495102807410677
204,204,204,96.99597746826824,63.18401273390153,160.17999020216976,108.0,14.549396620240234,1.5796003183475384,16.128996938587772,3.3900094125159748,0.3680468741749765,3.7580562866909513,12.349440000000001,8.59138371330905,69.56901457320372,0.14934256424618308,0.03479681746936066
205,205,205,97.25957123431024,63.934377984759,161.19394921906925,108.0,14.588935685146536,1.5983594496189752,16.187295134765513,3.399222014639143,0.37241775176122127,3.7716397664003645,12.349440000000001,8.577800233599637,69.45902189572674,0.14988236235893992,0.034922590429633006
206,206,206,97.6780292891124,64.38851415196436,162.06654344107676,108.0,14.65170439336686,1.609712853799109,16.26141724716597,3.4138471236544783,0.3750630949351924,3.788910218589671,12.349440000000001,8.560529781410331,69.31917383630618,0.1505686782144997,0.03508250202397843
207,207,207,98.1334058501016,64.98332754916346,163.11673339926506,108.0,14.72001087751524,1.6245831887290867,16.344594066244326,3.429762534461051,0.37852788297387724,3.8082904174349284,12.349440000000001,8.541149582565073,69.16224203336404,0.15133883394670672,0.03526194830958267
208,208,208,98.6132348236886,65.85477358661709,164.46800841030569,108.0,14.79198522355329,1.6463693396654273,16.438354563218716,3.4465325570879166,0.38360405614204457,3.830136613229961,12.349440000000001,8.51930338677004,68.98534173833015,0.1522069866964696,0.035464227900277416
209,209,209,98.90156974953796,66.51230340406929,165.41387315360726,108.0,14.835235462430692,1.6628075851017323,16.498043047532423,3.4566098627463515,0.38743416732870367,3.844044030075055,12.349440000000001,8.505395969924946,68.87272596915281,0.15275965784752243,0.03559300027847273
210,210,210,99.40358587253128,67.19764179901276,166.60122767154405,109.0,14.91053788087969,1.679941044975319,16.59047892585501,3.474155326244968,0.39142626347924936,3.8655815897242176,12.463786666666667,8.598205076942449,68.98549619705554,0.1522062286775689,0.035464051281873556
211,211,211,99.83950801333232,67.76418125572621,167.60368926905852,110.0,14.975926201999847,1.6941045313931555,16.670030733393002,3.4893908050659648,0.39472635581460525,3.88411716088057,12.578133333333334,8.694016172452763,69.12008278217829,0.1515457339399364,0.03531015600800518
212,212,212,100.08965353103484,68.29215909919418,168.38181263022904,111.0,15.013448029655226,1.7073039774798546,16.72075200713508,3.498133390909668,0.3978018267528062,3.895935217662474,12.692480000000003,8.796544782337529,69.3051695361153,0.1506374054696854,0.0350985154744367
213,213,213,100.30411631095387,68.73880860702143,169.0429249179753,111.0,15.04561744664308,1.7184702151755358,16.764087661818614,3.505628865067838,0.40040356013589984,3.9060324252037377,12.692480000000003,8.786447574796266,69.22561685971745,0.15102781677314067,0.035189481308141785
214,214,214,100.57788803661556,69.17212954537095,169.75001758198653,112.0,15.086683205492333,1.729303238634274,16.815986444126608,3.5151971868797136,0.40292765460178587,3.9181248414814993,12.806826666666668,8.88870182518517,69.40596649379577,0.15014273610827328,0.03498325751322767
215,215,215,100.95611285006422,69.84710313883265,170.80321598889685,112.0,15.143416927509632,1.7461775784708164,16.889594505980448,3.5284161441097446,0.40685937578370024,3.9352755198934446,12.806826666666668,8.871551146773223,69.2720482417702,0.150799950946254,0.035136388570477184
216,216,216,101.3087841242836,70.34821959518361,171.6570037194672,112.0,15.19631761864254,1.7587054898795902,16.95502310852213,3.540742005143712,0.40977837914194454,3.9505203842856567,12.806826666666668,8.856306282381011,69.15301122511491,0.15138413489751903,0.035272503431121933
217,217,217,101.7199442134329,70.82421225725625,172.54415647068913,112.0,15.257991632014933,1.7706053064314062,17.02859693844634,3.5551120502594795,0.4125510363985177,3.967663086657997,12.806826666666668,8.83916358000867,69.01915525268296,0.1520410440932709,0.03542556327373212
218,218,218,102.15686972218263,71.02119437458718,173.17806409676982,112.0,15.323530458327394,1.7755298593646796,17.09906031769207,3.570382596790283,0.41369845723197035,3.984081054022253,12.806826666666668,8.822745612644415,68.89095825438216,0.15267018140796493,0.03557215226805583
219,219,219,102.42950499589708,71.47569858972219,173.90520358561926,112.0,15.36442574938456,1.7868924647430546,17.151318214127613,3.579911199606603,0.4163459442851318,3.9962571438917345,12.806826666666668,8.810569522774934,68.79588325894106,0.15313676976899654,0.0356808673561762
220,220,220,102.82569796531318,72.06719705416604,174.89289501947923,112.0,15.423854694796976,1.8016799263541512,17.225534621151127,3.5937581438876958,0.41979142284051724,4.013549566728213,12.806826666666668,8.793277099938454,68.66085821888575,0.1537994162602779,0.03583526398864476
221,221,221,103.3163358362122,72.61351812406434,175.92985396027655,113.0,15.49745037543183,1.8153379531016087,17.31278832853344,3.6109059374756165,0.4229737430726749,4.033879680548291,12.921173333333334,8.887293652785043,68.78085622346765,0.15321051618171186,0.03569805027033886
222,222,222,103.743089993555,73.69405309134623,177.43714308490124,113.0,15.56146349903325,1.842351327283656,17.403814826316907,3.6258209952747475,0.4292678592570919,4.0550888545318395,12.921173333333334,8.866084478801493,68.61671343676858,0.15401606040988414,0.035885742075503005
223,223,223,104.26964765231628,74.39322606630984,178.66287371862612,113.0,15.640447147847441,1.859830651657746,17.500277799505188,3.644224185448454,0.43334054183625487,4.077564727284709,12.921173333333334,8.843608606048626,68.44276737031589,0.15486971503986893,0.03608464360428946
224,224,224,104.68249703841052,75.24693428221852,179.92943132062902,113.0,15.702374555761576,1.881173357055463,17.58354791281704,3.6586532714924473,0.4383133921939229,4.09696666368637,12.921173333333334,8.824206669646964,68.29261122039715,0.15560661869749592,0.03625634215651655
225,225,225,105.18664370337824,75.7340239352577,180.92066763863593,114.0,15.777996555506736,1.8933505983814425,17.671347153888178,3.6762731974330696,0.4411506894228761,4.117423886855946,13.03552,8.918096113144054,68.4138117477788,0.15501181713936998,0.03611775339347321
226,226,226,105.50037210158251,76.18479510945927,181.6851672110418,115.0,15.825055815237377,1.904619877736482,17.72967569297386,3.687238004950309,0.4437764315126003,4.131014436462909,13.14986666666667,9.01885223020376,68.5851230192734,0.15417109298238138,0.03592186466489486
227,227,227,105.9872331316225,76.68060434191167,182.66783747353418,115.0,15.898084969743374,1.917015108547792,17.815100078291167,3.7042537979502064,0.44666452029163556,4.150918318241842,13.14986666666667,8.998948348424829,68.43376116684195,0.15491391372427102,0.036094941897755146
228,228,228,106.44088278649669,77.0897832179013,183.53066600439797,116.0,15.966132417974503,1.9272445804475327,17.893376998422035,3.7201088533880595,0.44904798724427514,4.1691568406323345,13.264213333333334,9.095056492701,68.56838218852279,0.15425324998639686,0.03594100724683047
229,229,229,106.79127897151108,77.42054123098737,184.21182020249844,117.0,16.01869184572666,1.9355135307746842,17.954205376501346,3.7323552000543123,0.45097465267050146,4.183329852724814,13.37856,9.195230147275186,68.73109024644795,0.1534547468077038,0.03575495600619499
230,230,230,107.24530963488688,78.15577006292462,185.4010796978115,117.0,16.08679644523303,1.9538942515731155,18.040690696806145,3.748223571739296,0.45525736061653593,4.203480932355832,13.37856,9.175079067644168,68.58046805967285,0.1541939375795397,0.03592718745603275
231,231,231,107.68685550696054,78.83337380371512,186.52022931067566,118.0,16.15302832604408,1.970834345092878,18.12386267113696,3.7636555999682706,0.4592044024066406,4.222860002374912,13.492906666666666,9.270046664291755,68.70311114796927,0.15359205653505897,0.035786949172668746
232,232,232,108.05942891805152,79.28285729189857,187.3422862099501,118.0,16.20891433770773,1.9820714322974642,18.19098577000519,3.776677040685901,0.4618226437253092,4.23849968441121,13.492906666666666,9.254406982255457,68.58720074835955,0.1541608963559762,0.03591948885094246
233,233,233,108.47588418549854,79.81142213963308,188.28730632513162,119.0,16.27138262782478,1.9952855534908271,18.26666818131561,3.7912321522831745,0.46490153396336276,4.256133686246537,13.607253333333334,9.351119647086797,68.72158118920004,0.15350141328836647,0.035765829296189385
234,234,234,109.0024124183134,80.55970676059762,189.56211917891102,119.0,16.350361862747008,2.013992669014941,18.364354531761947,3.809634314020053,0.46926029188048124,4.278894605900534,13.607253333333334,9.3283587274328,68.55431069679112,0.1543223069895962,0.03595709752857592
235,235,235,109.40450949418936,81.05501067374207,190.45952016793143,120.0,16.410676424128404,2.026375266843552,18.437051690971956,3.8236876068219185,0.47214543717454766,4.295833043996466,13.7216,9.425766956003535,68.69291449979255,0.15364209742476628,0.03579860869997055
236,236,236,109.9681176610276,82.02083205495654,191.98894971598415,121.0,16.49521764915414,2.0505208013739136,18.545738450528052,3.8433857122529145,0.4777713467201219,4.321157058973037,13.835946666666667,9.51478960769363,68.76862015243599,0.15327056570684341,0.03571204180969452
237,237,237,110.39179405971092,82.65273562390604,193.04452968361696,121.0,16.558769108956636,2.066318390597651,18.625087499554287,3.858193202386896,0.4814521850092527,4.339645387396149,13.835946666666667,9.496301279270519,68.63499482943838,0.15392634297152302,0.03586483791236487
238,238,238,110.77470389498184,83.25190158916215,194.026605484144,122.0,16.616205584247275,2.0812975397290536,18.69750312397633,3.8715759011296154,0.48494232675686955,4.356518227886485,13.950293333333333,9.593775105446849,68.77113531744266,0.15325822232767483,0.03570916580234824
239,239,239,111.15343667549692,83.96078054974156,195.11421722523846,123.0,16.67301550132454,2.099019513743539,18.772035015068077,3.8848126118086177,0.4890715467022446,4.3738841585108625,14.064639999999999,9.690755841489135,68.90155625376218,0.152618170854212,0.0355600338090314
240,240,240,111.64723794375068,84.2338107916656,195.8810487354163,123.0,16.747085691562603,2.10584526979164,18.852930961354243,3.9020709661340867,0.4906619478614522,4.3927329139955384,14.064639999999999,9.67190708600446,68.76754105333987,0.15327586147442473,0.035713275723540966
241,241,241,111.999932362285,85.15511601706878,197.1550483793538,126.0,16.799989854342748,2.1288779004267195,18.928867754769467,3.9143976360618606,0.4960285507994257,4.410426186861287,14.407680000000001,9.997253813138714,69.38836657351297,0.15022910916483703,0.035003382435407036
242,242,242,112.51677383644736,85.7469952850859,198.26376912153324,126.0,16.877516075467103,2.1436748821271476,19.02119095759425,3.932461245583835,0.4994762475356254,4.43193749311946,14.407680000000001,9.97574250688054,69.23906213131148,0.15096183299677976,0.03517410708824969
243,243,243,113.09152596742548,86.29729407318234,199.3888200406078,126.0,16.96372889511382,2.157432351829559,19.12116124694338,3.9525488325615203,0.5026817379762872,4.4552305705378075,14.407680000000001,9.952449429462193,69.07739087391025,0.15175524799161413,0.03535897278204609
244,244,244,113.62672003417516,87.34194774961647,200.96866778379163,127.0,17.044008005126273,2.183548693740412,19.227556698866685,3.971253865194422,0.508766845641516,4.480020710835937,14.522026666666667,10.04200595583073,69.15016881824619,0.15139808424304477,0.035275753628629426
245,245,245,114.36191672097766,88.00886417226509,202.37078089324274,127.0,17.15428750814665,2.2002216043066274,19.354509112453275,3.9969489893981693,0.5126516338034443,4.509600623201614,14.522026666666667,10.012426043465053,68.94647884408045,0.15239770954687618,0.03550866632442216
246,246,246,114.98236735439728,88.57874192834609,203.56110928274336,127.0,17.24735510315959,2.2144685482086524,19.461823651368245,4.0186337390361855,0.515971171732616,4.534604910768802,14.522026666666667,9.987421755897866,68.77429703956288,0.1532427059162854,0.035705550478494504
247,247,247,115.63568985167944,88.97519286375862,204.61088271543807,128.0,17.345353477751917,2.2243798215939656,19.569733299345884,4.041467360316197,0.518280498431394,4.559747858747591,14.636373333333333,10.076625474585743,68.84646384112739,0.15288854140113972,0.035623030146465555
248,248,248,116.1218880834646,89.88947664263928,206.01136472610386,128.0,17.41828321251969,2.247236916065982,19.665520128585673,4.058459988517088,0.5236062014433739,4.582066189960462,14.636373333333333,10.05430714337287,68.69397844939414,0.15363687600457557,0.03579739210906611
249,249,249,116.86119997021866,90.71293490977096,207.57413487998963,129.0,17.5291799955328,2.267823372744274,19.797003368277075,4.084298938959143,0.5284028458494159,4.612701784808559,14.75072,10.13801821519144,68.7289719769031,0.15346514238974476,0.03575737817681054
250,250,250,117.46327073370824,91.25581665194626,208.71908738565452,129.0,17.619490610056236,2.2813954162986567,19.900886026354893,4.1053413121431035,0.531565131997587,4.63690644414069,14.75072,10.11381355585931,68.5648806014846,0.15427043431282864,0.03594501119488907
251,251,251,118.14591777691916,91.76952444417354,209.9154422210927,129.0,17.721887666537874,2.2942381111043386,20.016125777642213,4.129199826303325,0.534557479887311,4.663757306190636,14.75072,10.086962693809364,68.38284974434715,0.15516376571815668,0.03615315741233051
252,252,252,118.61134840626278,92.15285802574957,210.76420643201234,130.0,17.791702260939417,2.3038214506437393,20.095523711583155,4.145466626798885,0.5367903979999913,4.682257024798876,14.865066666666666,10.18280964186779,68.50160762952822,0.15458095162756272,0.03601736172922212
253,253,253,119.09657811423136,92.61745910143571,211.71403721566708,130.0,17.864486717134703,2.315436477535893,20.179923194670597,4.162425405092386,0.5394966992658631,4.701922104358249,14.865066666666666,10.163144562308418,68.36931707207336,0.15523017842054304,0.03616863157198653
254,254,254,119.51755648642884,92.95236566667432,212.46992215310317,130.0,17.927633472964327,2.323809141666858,20.251442614631184,4.177138599200688,0.541447530008378,4.718586129209067,14.865066666666666,10.146480537457599,68.25721515403632,0.15578032780485526,0.036296816378531285
255,255,255,120.16403439782822,93.53634267702309,213.7003770748513,130.0,18.02460515967423,2.3384085669255774,20.363013726599807,4.199733002204096,0.5448491960936596,4.744582198297755,14.865066666666666,10.120484468368911,68.08233488157185,0.1566385671276908,0.03649678614075196
256,256,256,120.54812392895704,94.13055764255849,214.67868157151554,131.0,18.082218589343555,2.3532639410639624,20.435482530407516,4.213156931317048,0.5483104982679032,4.761467429584951,14.979413333333333,10.217945903748383,68.21325826566672,0.15599604985043905,0.0363470796151523
257,257,257,121.13124840259732,94.97853440148356,216.10978280408088,132.0,18.169687260389598,2.374463360037089,20.544150620426688,4.233537131670777,0.5532499628886418,4.786787094559418,15.093760000000003,10.306972905440585,68.28631769314327,0.15563750470020218,0.03626353859514711
258,258,258,121.61053269807888,95.72137213390388,217.33190483198277,133.0,18.24157990471183,2.3930343033475974,20.63461420805943,4.250288117797857,0.5575769926799902,4.807865110477847,15.208106666666668,10.40024155618882,68.38616919346187,0.15514747524856712,0.03614936173291614
259,259,259,122.12817975778938,96.28202172399456,218.41020148178393,133.0,18.319226963668406,2.407050543099864,20.72627750676827,4.268379882534739,0.5608427765422683,4.829222659077008,15.208106666666668,10.37888400758966,68.24573390413047,0.15583667298322007,0.03630994480509028
260,260,260,122.67020829922735,96.863684214579,219.53389251380634,133.0,18.400531244884103,2.421592105364475,20.822123350248578,4.287323780057997,0.5642309605499227,4.851554740607919,15.208106666666668,10.35655192605875,68.09889063152337,0.15655731842292164,0.036477855192540744
261,261,261,123.06255564958109,97.12353684528829,220.18609249486937,134.0,18.45938334743716,2.428088421132207,20.88747176856937,4.301036319952859,0.5657446021238043,4.866780922076663,15.322453333333334,10.455672411256671,68.23758691769554,0.15587665498932365,0.036319260612512415
262,262,262,123.60086905945126,97.45311770421908,221.05398676367034,135.0,18.540130358917686,2.436327942605477,20.976458301523163,4.319850373627821,0.5676644106270762,4.887514784254897,15.4368,10.549285215745103,68.3385495422957,0.15538117260387527,0.03620381321670294
263,263,263,123.88165016959636,97.83755229464158,221.71920246423792,136.0,18.582247525439453,2.4459388073660397,21.028186332805493,4.329663673427393,0.5699037421162872,4.899567415543681,15.551146666666666,10.651579251122985,68.49385115731864,0.15461901715298157,0.03602623099664471
264,264,264,124.11173188883517,98.30082192444056,222.41255381327574,137.0,18.616759783325275,2.457520548111014,21.074280331436288,4.337705029514789,0.5726022877098663,4.910307317224656,15.665493333333334,10.755186016108677,68.65526534822615,0.15382686373311158,0.03584165924981501
265,265,265,124.60613863603314,98.85443404341362,223.46057267944676,137.0,18.69092079540497,2.4713608510853406,21.16228164649031,4.3549845453293585,0.5758270783028844,4.930811623632243,15.665493333333334,10.734681709701091,68.52437699398608,0.15446920909846942,0.03599132571994338
266,266,266,125.03403634573144,99.1313619690154,224.16539831474682,138.0,18.755105451859716,2.478284049225385,21.2333895010851,4.369939570283314,0.5774401834695148,4.947379753752829,15.77984,10.832460246247171,68.64746566661748,0.15386514131221088,0.035850577925745135
267,267,267,125.48171963420386,99.84515968037162,225.32687931457548,138.0,18.822257945130577,2.496128992009291,21.318386937139866,4.3855861012154245,0.5815980551381648,4.967184156353589,15.77984,10.81265584364641,68.52196120902627,0.15448106476188309,0.03599408808951876
268,268,268,125.98645304195374,100.24358933064948,226.23004237260324,138.0,18.89796795629306,2.5060897332662373,21.404057689559295,4.403226533816283,0.5839189078510333,4.987145441667316,15.77984,10.792694558332684,68.39546255432681,0.15510186731564707,0.03613873508454577
269,269,269,126.34594814922576,100.7850910944692,227.13103924369494,138.0,18.951892222383865,2.51962727736173,21.471519499745597,4.415790887815441,0.5870731556252831,5.002864043440724,15.77984,10.776975956559276,68.29585063320842,0.15559072101264926,0.03625263799594727
270,270,270,126.88510968991208,101.19660942252244,228.08171911243454,139.0,19.03276645348681,2.5299152355630614,21.562681689049874,4.434634583662428,0.5894702498861933,5.024104833548621,15.89418666666667,10.87008183311805,68.39029930304528,0.15512720639604227,0.03614463909027785
271,271,271,127.34885022146445,101.79465217558712,229.14350239705158,140.0,19.102327533219665,2.544866304389678,21.647193837609343,4.450842315240182,0.592953848922795,5.043796164162977,16.008533333333336,10.964737169170359,68.49307766589293,0.15462281312578102,0.03602711545830698
272,272,272,127.88085062693968,102.43102484551264,230.3118754724523,140.0,19.18212759404095,2.5607756211378163,21.742903215178764,4.469435729411542,0.5966607197251113,5.066096449136653,16.008533333333336,10.942436884196683,68.35377517946687,0.15530645153699116,0.03618640320811895
273,273,273,128.3286690061195,103.41888459936688,231.74755360548636,140.0,19.249300350917924,2.585472114984172,21.834772465902095,4.485086981763876,0.6024150027913121,5.087501984555188,16.008533333333336,10.921031348778147,68.22006189685176,0.15596266047072924,0.03633929988967991
274,274,274,128.92908523521686,103.92690844403798,232.85599367925482,140.0,19.33936278528253,2.5981727111009496,21.93753549638348,4.506071528970829,0.6053742416865213,5.111445770657351,16.008533333333336,10.897087562675985,68.07049300378955,0.15669668211702484,0.03651032693326679
275,275,275,129.41194046496716,104.66080041393312,234.07274087890028,140.0,19.411791069745075,2.616520010348328,22.028311080093403,4.522947319250602,0.6096491624111604,5.132596481661762,16.008533333333336,10.875936851671574,67.93837152480077,0.1573450791435243,0.03666140344044116
276,276,276,129.81980134754568,105.17648146364417,234.99628281118984,140.0,19.47297020213185,2.6294120365911042,22.102382238722956,4.537202057096722,0.6126530045257274,5.149855061622449,16.008533333333336,10.858678271710886,67.83056289798077,0.1578741588480211,0.03678467901158892
277,277,277,130.25527463948154,105.64393678724676,235.8992114267283,140.0,19.53829119592223,2.6410984196811693,22.179389615603398,4.55242184864988,0.6153759317857125,5.167797780435593,16.008533333333336,10.840735552897744,67.71848068258018,0.15842421154002428,0.03691284128882566
278,278,278,130.67041156397286,106.44064941510696,237.1110609790798,141.0,19.600561734595928,2.6610162353776743,22.2615779699736,4.566930884160851,0.6200167828429981,5.1869476670038495,16.122880000000002,10.935932332996153,67.82865302598637,0.15788353170194044,0.03678686288655213
279,279,279,130.97221204868544,106.82967682652888,237.80188887521433,143.0,19.645831807302816,2.670741920663222,22.316573727966038,4.577478811101557,0.6222828675145308,5.199761678616087,16.351573333333334,11.151811654717246,68.20023631599923,0.15605995613962265,0.03636196978053208
280,280,280,131.42826414301703,107.5515663835484,238.97983052656542,143.0,19.714239621452553,2.68878915958871,22.403028781041264,4.593417831798445,0.6264878741841695,5.219905705982614,16.351573333333334,11.13166762735072,68.07704311033098,0.1566645369303585,0.036502837104773526
281,281,281,131.76271701807906,108.42410732728356,240.18682434536262,143.0,19.76440755271186,2.7106026831820893,22.475010235893947,4.605106959781863,0.6315704251814268,5.23667738496329,16.351573333333334,11.114895948370044,67.97447390406087,0.1571679037475101,0.03662012157316986
282,282,282,132.24939579542965,108.95676541164462,241.20616120707427,144.0,19.837409369314447,2.7239191352911156,22.561328504605562,4.622116383050266,0.63467315852283,5.256789541573096,16.46592,11.209130458426905,68.0747292494249,0.15667589239309418,0.03650548292759095
283,283,283,132.7408798795936,109.79229894385682,242.5331788234504,145.0,19.91113198193904,2.7448074735964205,22.65593945553546,4.639293751791796,0.639540141347966,5.278833893139762,16.580266666666667,11.301432773526905,68.1619481805293,0.15624785831403765,0.03640575098717077
284,284,284,133.16587148716863,110.15622633162272,243.32209781879135,145.0,19.974880723075294,2.7539056582905683,22.728786381365865,4.654147208476544,0.6416600183817025,5.295807226858246,16.580266666666667,11.28445943980842,68.05957748855117,0.15675025090597147,0.03652280846109135
285,285,285,133.65654821088933,110.51509722062652,244.17164543151586,145.0,20.048482231633397,2.762877430515663,22.81135966214906,4.671296359970582,0.6437504413101496,5.315046801280731,16.580266666666667,11.265219865385935,67.94353849587824,0.15731972180792453,0.036655495181246424
