,TotalRobotKm,TotalBikeKm,AvgParcelDelay,DeliveredParcels,RobotQueue,BikeQueue
100,87.72147642638438,81.7828929618765,19.857142857142858,91,170,35
101,89.27520305227918,83.90397392090902,19.92391304347826,92,175,39
102,90.88048041972769,86.39794470270166,20.260416666666668,96,181,40
103,92.71946070381483,88.61583030543504,20.260416666666668,96,189,43
104,94.43699043093456,90.30130967548284,20.350515463917525,97,198,48
105,95.92940511576342,91.54521781033327,20.510204081632654,98,201,49
106,97.62769198069968,93.3214556803383,20.8,100,206,52
107,99.02994613305573,95.39176047981118,20.831683168316832,101,216,58
108,100.67886710744332,97.92347887145515,21.125,104,225,59
109,102.65344084720893,100.26095002819567,22.47222222222222,108,235,63
110,104.38789800718997,101.91059685692579,23.585585585585587,111,246,66
111,105.99943283208543,103.77056169362045,23.780701754385966,114,255,69
112,107.68811077558269,105.26110405400043,23.93913043478261,115,258,72
113,108.99481002244296,107.06561708236595,23.93913043478261,115,263,76
114,110.83998022990984,109.22812148086187,24.04310344827586,116,264,79
115,112.53687048335262,111.00589446259927,24.533333333333335,120,276,83
116,114.421761415157,112.74932055364651,24.537190082644628,121,287,85
117,116.3312777348697,114.78377501617435,24.57377049180328,122,296,87
118,118.24604334657585,117.12048087203905,24.81451612903226,124,301,91
119,119.9268584659089,118.86775785548882,25.047619047619047,126,308,95
120,121.60572459574868,120.56062285843817,25.550387596899224,129,321,97
121,123.37576443160727,122.39966811006757,25.592307692307692,130,335,99
122,125.262309586865,124.55380423190906,25.592307692307692,130,343,102
123,126.64382051228613,126.38489349063494,25.732824427480917,131,352,104
124,128.17603837975835,128.54671208374788,25.96268656716418,134,365,105
125,129.6857166442727,130.22282799209907,26.022222222222222,135,376,109
126,131.1633652072851,131.96260998198952,26.2992700729927,137,387,114
127,132.80263269862758,133.76382072738917,26.347826086956523,138,401,117
128,134.25519769618975,135.9438698740167,26.55,140,409,120
129,135.81961867505262,137.6676183558278,26.69503546099291,141,426,125
130,137.20998732507428,139.773168767121,26.69503546099291,141,435,129
131,139.00268037870708,142.3105092717558,26.922535211267604,142,440,130
132,141.05505483540844,144.83123411329095,26.922535211267604,142,451,132
133,142.6710811762014,146.96180858184601,27.32638888888889,144,460,136
134,144.16013846853565,149.04683891603804,27.554794520547944,146,474,140
135,145.86943509233197,150.99834643719976,27.783783783783782,148,487,141
136,147.27844935126103,152.66219647143225,28.086666666666666,150,499,145
137,149.08153925378477,154.5595998017,28.276315789473685,152,515,145
138,150.78462691219372,156.2668293503129,28.276315789473685,152,527,150
139,152.56059375007467,158.7120894898562,28.437908496732025,153,533,154
140,154.0194849255786,160.92402154768612,29.044871794871796,156,545,154
141,155.44655074157774,163.44193816132508,29.68354430379747,158,555,156
142,157.38890326877174,165.2286039973829,29.937106918238992,159,568,160
143,159.40140418635298,167.217405599236,30.341614906832298,161,583,163
144,161.10676893668114,169.59181440452292,30.846625766871167,163,590,165
145,162.7106770231826,171.50844397183664,31.042424242424243,165,606,168
146,164.3166088830458,173.0957457053675,31.347305389221557,167,614,170
147,165.85928840153,175.131093622648,31.347305389221557,167,629,174
148,167.65464542287592,177.1459449055998,32.16184971098266,173,639,175
149,169.3587033241408,178.58785716850704,32.16184971098266,173,655,178
150,171.11383511185906,180.62832283473657,32.16184971098266,173,661,180
151,172.8721862733201,183.32162126725865,32.85142857142857,175,666,182
152,174.314334388168,185.59518663927133,33.20338983050848,177,674,184
153,176.25835466736632,188.37240338460637,33.81666666666667,180,677,184
154,177.5833011205257,190.57235410964188,34.59782608695652,184,678,186
155,179.57695531650361,192.2508763749521,34.86021505376344,186,683,190
156,181.5882005255121,194.02608396007417,35.44973544973545,189,694,190
157,183.505135836755,195.89248398006876,36.35233160621762,193,706,193
158,185.26732754670095,198.40982153674673,36.35233160621762,193,723,195
159,187.23839430181482,200.5077995260031,36.35233160621762,193,735,197
160,189.01511251661105,202.30832430738428,36.51030927835052,194,743,200
161,190.54713087033457,204.39076345960441,36.63076923076923,195,756,200
162,192.39006645096444,206.4665072795684,37.27777777777778,198,765,204
163,194.1722712519822,208.5694211890282,37.27777777777778,198,770,208
164,195.94694418445084,210.61000133998354,37.57286432160804,199,778,211
165,197.65766513437964,212.9776145296746,38.21287128712871,202,788,212
166,199.447253868406,215.1759838034769,38.3743842364532,203,798,215
167,201.20465750916816,217.16571189465384,38.980582524271846,206,809,218
168,203.20312952300668,219.43469783912695,39.28019323671498,207,814,220
169,204.5597728921865,221.53293044806574,40.221698113207545,212,817,224
170,206.45338244268086,223.4338492704761,41.465437788018434,217,833,224
171,208.36869471301566,224.79698516813153,42.158371040723985,221,840,228
172,210.13528109540238,226.27221562598334,42.3018018018018,222,842,233
173,212.252218832955,228.16928913724018,42.3018018018018,222,853,236
174,213.96517695424947,230.262385997439,42.745535714285715,224,863,240
175,215.47333919152896,232.13099618054508,43.60526315789474,228,874,244
176,217.02736950822523,233.93625591193245,44.10434782608696,230,885,246
177,218.42311304686515,235.3850287756387,44.508620689655174,232,898,247
178,219.81663524508016,236.6234233060791,45.06410256410256,234,906,251
179,221.5493963033451,238.15242765047992,46.06666666666667,240,910,257
180,223.1293418971435,240.0034043405435,46.50826446280992,242,910,258
181,225.00602037162872,241.22944892565442,46.91803278688525,244,914,258
182,226.78238090601454,243.39576815247048,47.357723577235774,246,914,258
183,228.63131328382934,245.32296885565944,47.81927710843374,249,917,259
184,230.1674148103611,246.96451058660054,48.135458167330675,251,920,261
185,232.1500042350529,248.81498942511323,48.285714285714285,252,923,263
186,233.94835870584495,250.5246674441502,48.65748031496063,254,924,263
187,235.7795270556849,252.44707079827936,48.76862745098039,255,924,264
188,237.3606439860013,254.0799952834583,49.69348659003831,261,922,265
189,238.92720929146986,255.7061570304017,49.69348659003831,261,920,265
190,240.62240623505204,257.9605780523578,50.29433962264151,265,918,265
191,242.7512234232752,259.79477357483063,50.99628252788104,269,916,265
192,244.3275209154977,262.0555172326944,51.13333333333333,270,917,265
193,246.19013056881752,264.11213932220886,51.36764705882353,272,917,265
194,247.82259988054582,266.05053669276833,51.36764705882353,272,917,268
195,249.37474681828064,267.3206079601301,51.48717948717949,273,918,269
196,251.07911408901742,268.92135777252133,51.63503649635037,274,917,269
197,252.8168110390214,271.0868484368185,51.85818181818182,275,919,269
198,254.47028273412639,273.32729354292803,51.85818181818182,275,921,269
199,256.23786605038595,275.5949666542343,51.98550724637681,276,921,269
200,257.8742184321935,277.59740132300203,52.21660649819495,277,923,269
201,259.5412323206179,278.7680475965954,52.21660649819495,277,924,270
202,261.00134373002004,280.05609714063354,52.381294964028775,278,925,271
203,262.7860434009668,281.7590736939772,53.0531914893617,282,925,271
204,264.4211573209972,283.7189436278045,53.41549295774648,284,926,271
205,266.09616667366646,285.5720442773028,53.41549295774648,284,926,272
206,267.5051066244801,287.4045178397994,53.71678321678322,286,926,273
207,269.2556538215575,289.2061872737348,54.43103448275862,290,925,273
208,271.07749959607855,290.97284778146485,54.832191780821915,292,925,272
209,272.46587816888785,293.08450767618916,55.32542372881356,295,925,272
210,274.4336504997436,294.96928269860126,56.02013422818792,298,923,272
211,275.920639048339,296.89960633163855,56.47666666666667,300,924,273
212,277.7136036332277,299.210266604488,56.80132450331126,302,926,272
213,279.40025189191465,301.7525668676607,56.80132450331126,302,924,272
214,281.0972357268423,304.159825696581,56.93729372937294,303,927,272
215,282.73255360047995,305.84613433441774,57.278688524590166,305,930,273
216,284.35886561723663,307.77442209842815,57.278688524590166,305,930,273
217,285.9770926527497,309.92163172139743,57.76623376623377,308,930,274
218,287.383451575293,312.2581554489893,57.909385113268605,309,930,276
219,289.27084356508664,314.772745766668,58.48717948717949,312,930,276
220,290.93233635869143,316.8397672763677,58.48717948717949,312,930,276
221,292.4476179382278,318.5246022437382,58.859872611464965,314,933,277
222,294.14197389607637,320.52408363710356,59.142405063291136,316,931,277
223,295.6570110727691,322.8266920452498,59.846875,320,932,278
224,296.85315357387657,324.3775390530556,60.25776397515528,322,932,279
225,298.708145381598,326.1922197631071,60.54938271604938,324,933,279
226,300.46715731544765,327.73147835789445,60.72615384615385,325,938,281
227,302.33743374144495,329.8602118109973,60.96319018404908,326,935,281
228,304.13776785623156,331.985322614768,61.10703363914373,327,936,281
229,305.80868485754786,333.9481416662495,61.28353658536585,328,936,281
230,307.4863782912951,335.59879961891636,61.46504559270517,329,936,281
231,309.27229517730444,337.2079747227825,62.08132530120482,332,939,282
232,310.8085786315959,339.0849741696372,62.31531531531532,333,937,282
233,312.46647232684256,341.55577672478813,62.31531531531532,333,935,282
234,314.19502095093077,343.73789994196613,62.80059523809524,336,936,282
235,315.8834640019652,346.3066927417958,62.98516320474778,337,935,283
236,317.4502174804502,348.53356142236055,63.22485207100592,338,935,285
237,319.22836641461424,349.91739514392344,63.6,340,935,285
238,320.8303156216752,351.3893158999822,63.6,340,936,285
239,322.5106374788003,352.5974260873966,64.03801169590643,342,935,287
240,324.00756557337365,353.88667776938405,64.19241982507289,343,937,287
241,325.6801042122869,355.7710099105745,64.19241982507289,343,937,288
242,327.5393455578903,358.4640609143227,64.76878612716763,346,937,288
243,329.1143277854615,360.31929218148537,64.76878612716763,346,936,288
244,330.76756570680715,361.8999483921186,65.30085959885386,349,938,288
245,332.5627029042057,363.46373751400665,65.8005698005698,351,937,288
246,334.3363556330107,364.8002192962707,66.44067796610169,354,939,288
247,336.02246872114443,367.095526909416,67.04201680672269,357,940,288
248,337.93593169331916,369.14602863237224,67.63888888888889,360,938,288
249,339.6950683235885,371.0220428069511,67.88642659279779,361,938,287
250,341.1801284879512,372.9460920501567,68.0828729281768,362,937,287
251,342.8033753964251,374.72359179222366,68.24242424242425,363,935,287
252,344.3387898741578,376.93077612520517,68.84972677595628,366,936,289
253,346.08944808708543,378.53958568223896,68.84972677595628,366,938,288
254,347.9871470347059,380.6495933969934,69.04904632152588,367,938,288
255,349.55538614385205,382.6405086602317,69.20923913043478,368,946,288
256,351.4444778839174,384.3770442173525,69.3739837398374,369,946,288
257,353.0961259345405,385.7762931373038,69.62972972972973,370,947,290
258,354.8979975086256,387.59795873175926,70.02956989247312,372,949,292
259,356.5080356288565,389.86682531075127,70.39304812834224,374,949,292
260,358.0028833095815,391.6521857706197,70.55466666666666,375,946,292
261,359.6061900870215,394.0607142462608,70.93103448275862,377,945,292
262,361.3495147388593,396.06827864801835,71.13492063492063,378,945,293
263,362.989172458016,397.82561414957667,71.39313984168865,379,945,292
264,364.79639610980325,399.42639389036185,71.39313984168865,379,944,293
265,366.5792500434489,401.18104007108786,71.86089238845145,381,945,293
266,368.2380397737449,402.44704262025846,72.06806282722513,382,947,294
267,369.5816308269724,404.00397256363647,72.49479166666667,384,951,295
268,371.17770684109666,405.8387475034976,72.7038961038961,385,955,294
269,373.15982395885123,407.74017961681295,73.34536082474227,388,957,294
270,374.9948640183123,409.75616533886597,73.55269922879178,389,957,295
271,376.74371996661955,411.8890223722934,74.66497461928934,394,960,295
272,378.31500558500807,414.17357605700755,74.66497461928934,394,958,295
273,379.84122933603123,416.296767120822,75.41206030150754,398,959,295
274,381.5802834793414,418.7114518488581,76.47146401985111,403,960,294
275,382.97557127119535,420.8792276602387,76.73019801980197,404,960,294
276,384.56389725593027,422.2133666481728,76.93580246913581,405,956,291
277,386.25165682177754,423.77034137272256,77.14285714285714,406,958,291
278,387.76107837595293,425.8552946009348,77.77261613691931,409,960,288
279,389.6914802523666,427.88114480329523,77.77261613691931,409,961,284
280,391.21347990082853,430.1632592250875,78.14598540145985,411,961,284
281,392.7044367428326,432.19297579032275,78.31796116504854,412,962,283
282,394.2139139787177,434.0610426966757,78.95421686746988,415,959,282
283,396.05700706367935,435.90235931205797,79.125,416,957,283
284,397.7391591020826,438.29025035703796,79.3357314148681,417,961,283
285,399.3228798600938,440.92886755853107,79.3357314148681,417,961,283
286,401.199782811542,443.3144888119371,79.3357314148681,417,963,283
287,402.8920274914831,444.89455169622727,79.77565632458234,419,964,284
288,404.5010523170352,446.9114057754856,79.77565632458234,419,964,288
289,405.72995240706405,448.97895788202555,80.43127962085308,422,964,287
290,407.18799070600886,450.27698453969674,80.64302600472813,423,966,288
291,408.80809160098,451.81935619252965,81.02823529411765,425,970,288
292,410.32945313023754,454.22693695251917,81.29577464788733,426,973,288
293,412.17499883913797,456.3528773024992,81.74299065420561,428,972,287
294,413.8761178809611,458.3403250567949,82.35034802784223,431,969,288
295,415.8514612780235,460.32247958980895,82.5324074074074,432,971,289
296,417.4494843242522,462.63371285242124,83.22758620689655,435,973,291
297,419.0478835471502,464.8192011013178,83.7070938215103,437,975,292
298,420.9541907269158,467.172669992722,83.7070938215103,437,979,292
299,422.4850426243324,469.5101101210259,84.15717539863326,439,983,293
300,424.30930129860167,471.508503872581,84.37272727272727,440,984,294
301,425.84677410115575,473.11297708006276,84.63945578231292,441,989,296
302,427.23567564399497,475.2419443364021,85.31306306306307,444,991,296
303,429.017776959693,477.32752151654586,85.97762863534676,447,993,298
304,430.6004411603468,479.41212562824336,86.59777777777778,450,994,298
305,432.28326390125744,481.35825460894927,86.80931263858093,451,996,299
306,433.9459939312796,483.5130782768502,87.5,454,996,301
307,435.5373224781842,485.74590207893704,87.5,454,997,302
308,437.3663435537148,487.6380661643997,87.94956140350877,456,993,302
309,438.9694224752193,489.36820637357266,88.39519650655022,458,996,305
310,440.68129297443016,491.43108737127284,88.78478260869565,460,1000,306
311,442.08421215401324,493.7887037109653,88.99783080260303,461,1003,307
312,443.6211143230582,496.03506415959754,89.65732758620689,464,1004,308
313,445.3865579629356,498.15823170244056,90.73347547974414,469,1007,308
314,447.00055121963317,500.0687842203781,91.29872881355932,472,1008,308
315,448.78489597119767,502.09825063541956,91.97894736842105,475,1016,309
316,450.57622856837895,504.33477411659794,91.97894736842105,475,1017,309
317,452.3869515157156,506.0004749914052,91.97894736842105,475,1017,310
318,453.90686611676983,507.8172734116087,91.97894736842105,475,1025,310
319,455.4947222788525,510.4400622480201,92.19957983193277,476,1030,313
320,457.18590105974647,513.0258834071077,92.19957983193277,476,1034,315
321,458.63958121937924,515.0863869972234,92.41928721174004,477,1038,316
322,460.2224057071236,516.9635020076804,93.89855072463769,483,1043,319
323,461.86173380105186,519.1484479767571,93.89855072463769,483,1046,320
324,463.47514845098726,520.776104405082,94.11570247933884,484,1047,322
325,465.31821326227987,523.3710091276043,94.29690721649484,485,1046,323
326,466.9515162799794,524.8533477858184,94.48148148148148,486,1049,323
327,468.75951881195425,526.5416270340431,94.8811475409836,488,1057,323
328,470.28081094357157,529.0977779907844,95.98985801217039,493,1059,324
329,471.9175985387163,531.1752754919212,96.43636363636364,495,1062,325
330,473.40420025651747,533.2356306312895,96.9738430583501,497,1055,326
331,474.9214060014149,534.5649464135823,97.19277108433735,498,1061,327
332,476.6762110065119,537.1437171405568,97.4629258517034,499,1067,327
333,478.3899511495333,539.7100642871183,97.82435129740519,501,1078,328
334,480.2187483473279,541.8797405470594,98.3638170974155,503,1079,330
335,481.4917335779126,544.335892306493,98.99407114624506,506,1078,330
336,483.1953567002379,546.6472959560194,99.21301775147928,507,1079,330
337,484.7117940153229,548.599558422517,99.65029469548134,509,1084,332
338,486.11625022497464,550.5262442340295,100.10371819960861,511,1086,333
339,488.19475411884326,552.6311700207892,100.375,512,1090,334
340,489.82408542289414,554.5096821288988,100.55555555555556,513,1094,337
341,491.5181392999613,556.3794467252552,100.96116504854369,515,1095,340
342,493.19004646267047,558.2857627597708,101.71814671814671,518,1105,342
343,494.7819652559834,560.2861457688663,102.34165067178503,521,1108,345
344,496.7276404960915,562.8647301740194,102.56130268199233,522,1109,345
345,498.0252823559683,564.9188084462418,103.00763358778626,524,1110,348
346,499.79186224235195,567.4555370509995,103.76091081593928,527,1113,350
347,501.6996711471701,569.8336760883429,103.94507575757575,528,1114,351
348,503.37599876553685,571.8823494071255,104.78007518796993,532,1118,351
349,505.3669689576941,573.9455673983745,105.29588014981273,534,1120,351
350,506.9935337265392,575.7252892908799,105.29588014981273,534,1121,353
351,508.83593314358575,577.6420078481652,105.91620111731844,537,1123,355
352,510.73027759075006,579.3620756973147,105.91620111731844,537,1127,358
353,512.2809548673592,581.4485341735065,105.91620111731844,537,1131,358
354,514.2598379420581,583.1578734069353,106.50740740740741,540,1136,360
355,515.9297428342591,585.3464642833937,106.50740740740741,540,1138,360
356,517.3886298639302,587.5939959952007,106.50740740740741,540,1140,362
357,519.0820344792818,589.803778758824,106.96678966789668,542,1146,363
358,520.7244910246535,592.3502363208501,107.46323529411765,544,1147,365
359,522.2904452005807,594.7316495374067,108.22669104204753,547,1148,365
360,523.8455787963787,596.4625786068262,109.29528985507247,552,1146,365
361,525.2400793758517,597.9450125263202,110.21402877697842,556,1146,365
362,527.0681650736497,600.2477102312985,110.82647584973166,559,1144,365
363,528.6077439010389,602.2010681013866,111.00714285714285,560,1144,365
364,530.2303231488034,604.2824199477974,112.1929203539823,565,1139,365
365,531.892330782096,606.0850562321347,112.67372134038801,567,1140,367
366,533.5090231947772,608.5956469105045,112.67372134038801,567,1139,368
367,535.3677027395141,610.5951960247932,112.89084507042253,568,1140,368
368,537.142219774132,612.7485994784157,113.10720562390158,569,1138,368
369,538.941048807676,615.0897492910196,114.03141361256544,573,1137,368
370,540.6635255008259,617.4599082088195,115.1522491349481,578,1139,368
371,542.5711983538467,619.6893170546853,115.41450777202073,579,1140,368
372,544.6210368210782,621.7467888828385,115.69827586206897,580,1140,368
373,546.0286693611565,623.8268885450927,115.69827586206897,580,1141,369
374,547.8289957577483,625.6172097327113,116.43396226415095,583,1139,369
375,549.3727856691769,628.0679967323969,117.06996587030717,586,1138,369
376,551.0145450579214,629.9978362555153,117.79456706281833,589,1138,369
377,552.2821736007024,631.6695647379801,118.96464646464646,594,1136,369
378,553.9416715563355,633.2463021360794,118.96464646464646,594,1132,369
379,555.6909875480798,635.1232257062201,119.72026800670017,597,1132,369
380,557.5857354943572,637.684076017788,120.45833333333333,600,1133,370
381,559.5112800372495,639.8985061909536,120.91528239202658,602,1133,370
382,561.3504697213723,642.4074002507591,120.91528239202658,602,1131,371
383,562.9687259104555,644.3598559637046,121.33443708609272,604,1130,372
384,564.6376993442134,646.5354301098777,121.76237623762377,606,1130,372
385,566.239516562921,648.299659890587,123.02124183006536,612,1131,373
386,568.0658225493441,649.7270080250715,123.65691056910569,615,1132,373
387,569.6498952364102,651.747207950366,124.15235008103728,617,1135,373
388,571.4091831788229,653.3606065198409,125.34083601286174,622,1130,373
389,572.8003211185047,654.5931311723897,126.49760765550239,627,1129,375
390,574.6297535032746,656.5222170112233,127.01589825119237,629,1127,376
391,576.1600236523316,657.7045458831649,127.46434231378764,631,1126,376
392,577.788755277666,659.3909977307428,127.87835703001579,633,1126,376
393,579.3801010145121,661.8437505479563,128.13406940063092,634,1128,376
394,581.0456575591534,664.2879872410714,128.83830455259027,637,1123,376
395,582.7838836906695,666.3951421319367,128.83830455259027,637,1124,376
396,584.398271469192,668.5404477490747,129.74102964118563,641,1123,376
397,586.4323425240194,670.5304029059826,129.74102964118563,641,1123,377
398,587.9841111054773,671.8716738315329,130.19284603421463,643,1122,377
399,589.6426807893839,673.4311519569866,130.6124031007752,645,1123,377
400,591.07017263834,675.6291136622838,130.8684210526316,646,1120,378
401,592.5312357835334,677.752686135306,131.78153846153847,650,1119,378
402,593.9444851877048,679.3767672015423,131.98617511520737,651,1118,379
403,595.6835712566028,681.3767736206129,132.4042879019908,653,1119,379
404,597.4973952334194,683.2631559467251,132.74198473282442,655,1118,379
405,599.2576851029012,685.4588087201605,133.15829528158295,657,1118,379
406,601.1298226450627,687.5258117631332,133.56904400606982,659,1117,379
407,602.8702170958447,689.5188574851134,133.90771558245083,661,1117,379
408,604.5882136442422,691.3789754415695,134.52861445783134,664,1118,379
409,606.1847731421301,692.7754891094443,134.73233082706767,665,1116,379
410,608.0007024018076,694.0101775611613,135.10194902548724,667,1117,379
411,609.7588212919538,696.1204834354913,135.30838323353294,668,1117,380
412,611.6584729985263,697.7003806969103,135.30838323353294,668,1117,380
413,613.2532613737067,700.181683887823,135.51569506726457,669,1117,381
414,614.8429011512308,701.944180595503,136.39078751857355,673,1116,381
415,616.1656662552467,703.839352599258,136.59643916913947,674,1114,381
416,617.8640090663765,705.881315982078,136.80592592592592,675,1110,382
417,619.4079561065589,707.8833606922578,137.47197640117994,678,1112,382
418,620.9889252919709,710.3466517431784,138.13950073421438,681,1110,381
419,622.7129496660391,712.4238690600047,138.13950073421438,681,1111,381
420,624.4667356682514,714.4054162734624,138.72222222222223,684,1113,380
421,626.5860973459116,716.1323902368769,139.2707423580786,687,1112,380
422,628.3333662771965,718.2001414841968,139.51598837209303,688,1113,380
423,629.9030268173316,721.0192178996232,139.97101449275362,690,1114,380
424,631.6119311485879,723.3221514408599,140.5873015873016,693,1114,380
425,633.2959499657127,724.8835786663001,140.92230215827337,695,1113,380
426,634.9367108630156,726.8937588871368,141.33859397417504,697,1111,380
427,636.768879501822,728.7221216211324,141.33859397417504,697,1112,380
428,638.2011601282701,730.6761860966067,141.5057306590258,698,1112,381
429,639.9068652562128,732.4204177649385,141.5057306590258,698,1113,382
430,641.733804410315,734.7956488261981,142.09700427960058,701,1112,383
431,643.3161639386395,736.9966144643142,142.34900284900286,702,1110,383
432,645.2195393820217,739.330020454516,142.89645390070922,705,1107,384
433,646.7976870355217,741.3473208020506,143.10623229461757,706,1108,385
